Wavelength,Extinction,Scattering,Absorbtion
9.46000e+02,3.01912e-15,2.60611e-15,4.13014e-16
9.52000e+02,2.92546e-15,2.51859e-15,4.06879e-16
9.58000e+02,2.83566e-15,2.43475e-15,4.00910e-16
9.64000e+02,2.74976e-15,2.35463e-15,3.95130e-16
9.70000e+02,2.66732e-15,2.27782e-15,3.89502e-16
9.76000e+02,2.58839e-15,2.20434e-15,3.84047e-16
9.82000e+02,2.51269e-15,2.13394e-15,3.78747e-16
9.88000e+02,2.43888e-15,2.06616e-15,3.72720e-16
9.94000e+02,2.36743e-15,2.00116e-15,3.66278e-16
1.00000e+03,2.29886e-15,1.93878e-15,3.60082e-16
