Wavelength,Extinction,Scattering,Absorbtion
7.36000e+02,8.25069e-16,5.55663e-16,2.69406e-16
7.42000e+02,7.77465e-16,5.22610e-16,2.54855e-16
7.48000e+02,7.33997e-16,4.92292e-16,2.41705e-16
7.54000e+02,6.94176e-16,4.64405e-16,2.29771e-16
7.60000e+02,6.58005e-16,4.38695e-16,2.19311e-16
7.66000e+02,6.24724e-16,4.14925e-16,2.09800e-16
7.72000e+02,5.93771e-16,3.92927e-16,2.00844e-16
7.78000e+02,5.64911e-16,3.72518e-16,1.92394e-16
7.84000e+02,5.37970e-16,3.53556e-16,1.84414e-16
7.90000e+02,5.12777e-16,3.35905e-16,1.76871e-16
7.96000e+02,4.89179e-16,3.19448e-16,1.69731e-16
8.02000e+02,4.67116e-16,3.04117e-16,1.62999e-16
8.08000e+02,4.46318e-16,2.89740e-16,1.56578e-16
8.14000e+02,4.26895e-16,2.76344e-16,1.50551e-16
8.20000e+02,4.08536e-16,2.63746e-16,1.44789e-16
8.26000e+02,3.90198e-16,2.51883e-16,1.38315e-16
8.32000e+02,3.72694e-16,2.40720e-16,1.31974e-16
8.38000e+02,3.56460e-16,2.30257e-16,1.26203e-16
8.44000e+02,3.41304e-16,2.20407e-16,1.20897e-16
8.50000e+02,3.27200e-16,2.11150e-16,1.16050e-16
8.56000e+02,3.13994e-16,2.02416e-16,1.11578e-16
8.62000e+02,3.01662e-16,1.94186e-16,1.07476e-16
8.68000e+02,2.90080e-16,1.86401e-16,1.03679e-16
8.74000e+02,2.79232e-16,1.79049e-16,1.00182e-16
8.80000e+02,2.69049e-16,1.72096e-16,9.69533e-17
8.86000e+02,2.59485e-16,1.65515e-16,9.39697e-17
8.92000e+02,2.50461e-16,1.59267e-16,9.11942e-17
8.98000e+02,2.42831e-16,1.53409e-16,8.94220e-17
9.04000e+02,2.35631e-16,1.47831e-16,8.77997e-17
9.10000e+02,2.28773e-16,1.42534e-16,8.62387e-17
9.16000e+02,2.22194e-16,1.37475e-16,8.47193e-17
9.22000e+02,2.15901e-16,1.32653e-16,8.32481e-17
9.28000e+02,2.09873e-16,1.28052e-16,8.18215e-17
9.34000e+02,2.04100e-16,1.23661e-16,8.04390e-17
9.40000e+02,1.98566e-16,1.19468e-16,7.90973e-17
9.46000e+02,1.93240e-16,1.15452e-16,7.77881e-17
9.52000e+02,1.88143e-16,1.11620e-16,7.65224e-17
9.58000e+02,1.83235e-16,1.07948e-16,7.52874e-17
9.64000e+02,1.78531e-16,1.04440e-16,7.40916e-17
9.70000e+02,1.73997e-16,1.01074e-16,7.29235e-17
9.76000e+02,1.69646e-16,9.78546e-17,7.17914e-17
9.82000e+02,1.65460e-16,9.47696e-17,7.06902e-17
9.88000e+02,1.61243e-16,9.17950e-17,6.94479e-17
9.94000e+02,1.57072e-16,8.89416e-17,6.81303e-17
1.00000e+03,1.53063e-16,8.62026e-17,6.68607e-17
